Sensor Log File flight-s1 flight-s1-7@a.com 104 Hz plugin 300075 base 200600,,,,,,,,,
RECORD,TYPE,DATE,TIME,arx, ary, arz, grx, gry, grz
2495,1,11/17/15,18:52:11,-1.398926,-8.529442,0.107128,-0.053625,1.688329,0.166302
2496,1,11/17/15,18:52:11,-1.092209,-8.410772,-0.382069,-0.150761,1.677923,0.30247
2497,1,11/17/15,18:52:11,-1.206735,-8.364261,-0.590159,-0.302664,1.69874,0.187768
2498,1,11/17/15,18:52:11,-1.666946,-8.170137,-1.043897,-0.462508,1.72331,0.108108
2499,1,11/17/15,18:52:11,-1.950932,-8.480238,-1.227799,-0.611568,1.728575,0.103737
2500,1,11/17/15,18:52:11,-1.595937,-8.422989,-1.031898,-0.659184,1.72303,0.314907
2501,1,11/17/15,18:52:11,-1.758615,-8.447323,-0.628939,-0.731812,1.731272,0.280677
2502,1,11/17/15,18:52:11,-2.257978,-8.132688,-0.441311,-0.775715,1.702629,-0.068194
2503,1,11/17/15,18:52:11,-2.935186,-7.482052,-0.056907,-0.754856,1.68611,-0.387838
2504,1,11/17/15,18:52:11,-2.684685,-6.679938,0.576799,-0.644697,1.58239,-0.499047
2505,1,11/17/15,18:52:11,-2.313788,-5.757814,1.096898,-0.417173,1.440072,-0.319763
2506,1,11/17/15,18:52:11,-1.146544,-4.50087,2.31627,-0.108362,1.233402,-0.007874
2507,1,11/17/15,18:52:11,-0.740047,-3.21561,3.150284,0.079194,1.09723,0.125705
2508,1,11/17/15,18:52:11,-1.761959,-2.680077,4.587624,0.169655,0.982237,-0.023505
2509,1,11/17/15,18:52:11,-3.833889,-2.616125,4.900172,0.227636,0.854731,-0.044877
2510,1,11/17/15,18:52:11,-5.448075,-1.777941,3.823496,0.247348,0.748862,-0.261308
2511,1,11/17/15,18:52:11,-6.373404,-0.574994,2.268743,0.235079,0.688703,-0.528747
2512,1,11/17/15,18:52:11,-6.649565,0.277116,0.610641,0.186506,0.609388,-0.400461
2513,1,11/17/15,18:52:11,-7.191016,0.541264,-0.74623,0.052296,0.569361,-0.230204
2514,1,11/17/15,18:52:11,-4.139162,3.992072,-3.127312,0.004978,0.229741,-0.152859
2515,1,11/17/15,18:52:11,19.90018,26.308867,3.568825,1.033841,-1.368967,0.184012
2516,1,11/17/15,18:52:11,8.072411,19.122261,23.145304,2.288431,-1.863182,-1.320227
2517,1,11/17/15,18:52:11,1.337489,5.764921,17.017647,2.863286,-1.635528,-0.018067
2518,1,11/17/15,18:52:11,-1.438778,-0.361556,2.2644,2.99094,-2.373472,0.508451
2519,1,11/17/15,18:52:11,0.222851,2.234806,-2.815423,2.15943,-2.066957,0.93105
2520,1,11/17/15,18:52:11,6.363223,7.542544,-12.289253,1.226315,-1.709725,0.740746
2521,1,11/17/15,18:52:11,4.551908,13.182198,-13.140306,0.290854,-1.286024,0.303603
2522,1,11/17/15,18:52:11,3.869254,14.263551,-8.849534,-0.076779,-1.044541,-0.262913
2523,1,11/17/15,18:52:11,5.802345,7.901121,-5.96022,-0.028854,-0.71954,0.475015
2524,1,11/17/15,18:52:11,4.245826,9.188577,-4.246325,-0.054915,-0.425114,0.107385
2525,1,11/17/15,18:52:11,1.835994,10.306952,-0.365566,0.065133,-0.020937,-0.233824
2526,1,11/17/15,18:52:11,1.900233,7.221204,1.056159,0.292283,0.361288,0.363931
2527,1,11/17/15,18:52:11,2.286944,4.477542,1.896763,0.284167,0.533016,0.710972
2528,1,11/17/15,18:52:11,1.106872,3.882745,1.828657,0.167677,0.548986,0.628997
2529,1,11/17/15,18:52:11,0.10419,4.079225,1.655446,0.012037,0.467283,0.733404
2530,1,11/17/15,18:52:11,0.683417,2.424188,0.888744,-0.19532,0.322181,0.917321
2531,1,11/17/15,18:52:11,-0.260961,1.346113,1.877007,-0.457294,0.207153,0.652824
2532,1,11/17/15,18:52:11,-0.224344,-0.131655,2.798676,-0.692407,0.080315,0.426185
2533,1,11/17/15,18:52:11,-0.679539,-1.930145,3.926339,-0.849035,-0.002636,0.458553
2534,1,11/17/15,18:52:11,-0.422383,-3.345606,4.311467,-0.967314,-0.124361,0.480711
2535,1,11/17/15,18:52:11,-0.466871,-4.355192,3.759244,-1.069773,-0.246054,0.551156
2536,1,11/17/15,18:52:11,-0.26647,-5.028075,2.453564,-1.174565,-0.395679,0.405836
2537,1,11/17/15,18:52:11,-0.82897,-5.259398,1.626876,-1.242755,-0.538249,0.158309
2538,1,11/17/15,18:52:11,-0.657636,-5.208482,1.614709,-1.206811,-0.661274,0.03517
2539,1,11/17/15,18:52:11,-0.323301,-5.526759,1.916918,-1.087636,-0.742042,0.059403
2540,1,11/17/15,18:52:11,-0.454151,-5.279045,1.880625,-0.937581,-0.832792,0.086023
2541,1,11/17/15,18:52:11,0.461343,-5.289963,2.42343,-0.797949,-0.958849,0.077615
2542,1,11/17/15,18:52:11,0.188311,-5.26152,1.984267,-0.703261,-1.121243,0.02304
2543,1,11/17/15,18:52:11,-0.146965,-5.183458,1.266361,-0.622274,-1.29451,-0.015139
2544,1,11/17/15,18:52:11,-0.498938,-4.877338,0.729422,-0.521819,-1.419764,-0.024128
2545,1,11/17/15,18:52:11,-0.709981,-4.804064,0.501667,-0.399587,-1.482839,-0.030327
2546,1,11/17/15,18:52:11,-0.614387,-4.943264,0.552561,-0.268141,-1.47591,0.070872
2547,1,11/17/15,18:52:11,-0.917687,-4.539626,0.366595,-0.127216,-1.442206,0.02709
2548,1,11/17/15,18:52:11,-1.273235,-4.078245,0.138746,0.010866,-1.358431,-0.021009
2549,1,11/17/15,18:52:11,-1.642793,-3.296478,-0.221631,0.123637,-1.271106,-0.111452
2550,1,11/17/15,18:52:11,-2.210338,-2.427563,-0.918466,0.212974,-1.140716,-0.214331
2551,1,11/17/15,18:52:11,-2.728931,-1.662173,-1.613202,0.278812,-1.000798,-0.339899
2552,1,11/17/15,18:52:11,-3.004606,-1.516233,-2.166272,0.336501,-0.858354,-0.406543
2553,1,11/17/15,18:52:11,-3.12804,-1.794672,-2.441898,0.362551,-0.71076,-0.406366
2554,1,11/17/15,18:52:11,-3.294588,-1.567356,-2.024725,0.347493,-0.613693,-0.486371
2555,1,11/17/15,18:52:11,-3.286544,-1.275573,-1.432788,0.326099,-0.532055,-0.4701
2556,1,11/17/15,18:52:11,-3.053532,-0.756887,-0.653788,0.309095,-0.475926,-0.389057
2557,1,11/17/15,18:52:11,-2.931995,-0.378264,0.08584,0.298678,-0.446022,-0.394478
2558,1,11/17/15,18:52:11,-2.676413,-0.126135,0.806255,0.299598,-0.434076,-0.386983
2559,1,11/17/15,18:52:11,-2.545728,-0.073775,1.37945,0.297653,-0.469442,-0.371634
2560,1,11/17/15,18:52:11,-2.371367,0.128977,1.743388,0.289223,-0.538713,-0.382375
2561,1,11/17/15,18:52:11,-2.471624,0.471039,2.267436,0.24686,-0.636958,-0.427149
2562,1,11/17/15,18:52:11,-2.398211,0.550631,2.548177,0.180905,-0.742662,-0.396522
2563,1,11/17/15,18:52:11,-2.339689,0.636865,2.619363,0.112249,-0.816556,-0.349111
2564,1,11/17/15,18:52:11,-2.5059,0.605875,2.523531,0.030622,-0.850194,-0.283854
2565,1,11/17/15,18:52:11,-2.712035,1.156773,1.988278,-0.058852,-0.882256,-0.242498
2566,1,11/17/15,18:52:11,-2.440452,1.673817,1.103726,-0.13982,-0.862212,-0.132691
2567,1,11/17/15,18:52:11,-2.756092,1.316234,0.547524,-0.182245,-0.808509,0.163367
2568,1,11/17/15,18:52:11,-2.887722,1.355159,-0.154633,-0.231192,-0.739645,0.225949
2569,1,11/17/15,18:52:11,-3.233971,1.16738,-0.711382,-0.271473,-0.644546,0.278105
2570,1,11/17/15,18:52:11,-3.64046,1.2085,-0.770537,-0.29841,-0.559857,0.286006
2571,1,11/17/15,18:52:11,-3.836064,1.048763,-0.592296,-0.293749,-0.492188,0.321884
2572,1,11/17/15,18:52:11,-3.367784,1.035568,-0.064212,-0.255005,-0.407306,0.387292
2573,1,11/17/15,18:52:11,-2.220174,1.41551,0.263907,-0.205679,-0.320114,0.356263
2574,1,11/17/15,18:52:11,-1.228261,1.903596,-0.094047,-0.175454,-0.204947,0.294364
2575,1,11/17/15,18:52:11,0.909905,3.166633,-0.47147,-0.195701,-0.061645,0.283278
2576,1,11/17/15,18:52:11,1.563987,3.696161,-2.174997,-0.332201,0.124542,0.191612
2577,1,11/17/15,18:52:11,2.893014,2.78262,-3.699035,-0.5856,0.298145,0.047103
2578,1,11/17/15,18:52:11,6.64918,4.003978,-4.475752,-0.922193,0.468585,-0.194526
2579,1,11/17/15,18:52:11,6.741056,6.222443,-5.786377,-1.432285,0.77189,-0.564007
2580,1,11/17/15,18:52:11,2.778749,6.15402,-12.192107,-1.955255,0.994121,-0.530385
2581,1,11/17/15,18:52:11,3.388907,2.315685,-9.822486,-2.414127,1.122057,-0.005927
2582,1,11/17/15,18:52:11,4.704185,-0.440212,-3.630546,-2.525009,1.365381,0.468578
2583,1,11/17/15,18:52:11,4.645831,-1.556999,1.562631,-2.304558,1.240414,0.299987
2584,1,11/17/15,18:52:11,4.130797,-0.002827,7.497194,-1.847259,1.000055,-0.220054
2585,1,11/17/15,18:52:11,5.15841,1.80281,9.423401,-1.137114,0.783062,-0.499283
2586,1,11/17/15,18:52:11,4.432882,2.3517,8.51755,-0.365996,0.605908,-0.494108
2587,1,11/17/15,18:52:12,3.622419,1.796036,5.782934,0.236763,0.508935,-0.234258
2588,1,11/17/15,18:52:12,3.208536,1.233612,1.871785,0.628009,0.478398,0.11099
2589,1,11/17/15,18:52:12,2.177232,0.592765,-2.153519,0.831907,0.508446,0.2806
2590,1,11/17/15,18:52:12,1.682687,0.184278,-4.423558,0.822666,0.508666,0.298996
2591,1,11/17/15,18:52:12,1.252656,-0.680136,-5.407962,0.690985,0.527592,0.218092
2592,1,11/17/15,18:52:12,-0.408913,-0.99638,-5.00156,0.648717,0.589835,0.035508
2593,1,11/17/15,18:52:12,-0.731285,-0.710044,-3.268763,0.63563,0.563874,-0.152409
2594,1,11/17/15,18:52:12,-0.589025,-0.463092,-1.740447,0.633042,0.599211,-0.183943
2595,1,11/17/15,18:52:12,-0.901682,-0.443341,-0.567015,0.618358,0.59004,-0.226324
2596,1,11/17/15,18:52:12,-0.357866,-1.313274,0.085707,0.631084,0.617547,-0.219649
2597,1,11/17/15,18:52:12,-0.317681,-1.797571,0.041488,0.653656,0.654007,-0.315479
2598,1,11/17/15,18:52:12,-0.118878,-2.328663,-0.562779,0.657098,0.707433,-0.389565
2599,1,11/17/15,18:52:12,-0.089483,-2.557731,-1.075466,0.646265,0.772376,-0.391656
2600,1,11/17/15,18:52:12,-0.256817,-2.712147,-1.866527,0.609444,0.855544,-0.336798
2601,1,11/17/15,18:52:12,-0.081554,-2.265051,-1.968591,0.55146,0.964285,-0.215825
2602,1,11/17/15,18:52:12,-0.184398,-2.105485,-1.918082,0.506434,1.06673,-0.158828
2603,1,11/17/15,18:52:12,-0.317983,-1.753507,-1.473706,0.449989,1.135661,-0.138889
2604,1,11/17/15,18:52:12,-0.397094,-1.462321,-1.09,0.380511,1.151032,-0.140939
2605,1,11/17/15,18:52:12,-0.602328,-1.033982,-0.759279,0.336086,1.148964,-0.105655
2606,1,11/17/15,18:52:12,-0.645707,-1.003333,-0.289253,0.312534,1.13494,-0.067259
2607,1,11/17/15,18:52:12,-0.759457,-0.625987,0.359123,0.288962,1.088106,-0.122384
2608,1,11/17/15,18:52:12,-1.150262,-0.046115,0.94863,0.242289,1.001571,-0.192484
2609,1,11/17/15,18:52:12,-1.100387,-0.106001,1.334883,0.198581,0.896314,-0.063503
2610,1,11/17/15,18:52:12,-1.125059,-0.525917,1.45415,0.146442,0.770483,-0.043323
2611,1,11/17/15,18:52:12,-1.13952,-0.878883,1.360249,0.096344,0.637698,-0.034753
2612,1,11/17/15,18:52:12,-1.382409,-0.666527,1.237204,0.048179,0.490832,-0.081633
2613,1,11/17/15,18:52:12,-1.294224,-0.680085,1.063555,-0.004041,0.364385,-0.017185
2614,1,11/17/15,18:52:12,-1.437388,-0.734169,0.81938,-0.051126,0.269461,0.062894
2615,1,11/17/15,18:52:12,-1.368012,-1.03775,0.60363,-0.077719,0.191198,0.141191
2616,1,11/17/15,18:52:12,-1.653385,-0.511569,0.428329,-0.115322,0.103066,0.091705
2617,1,11/17/15,18:52:12,-1.681011,-0.527337,0.308525,-0.124444,0.066801,0.194502
2618,1,11/17/15,18:52:12,-1.346978,-1.212632,0.178682,-0.122947,0.05267,0.310838
2619,1,11/17/15,18:52:12,-1.744938,-0.698659,0.087005,-0.12929,0.007415,0.178044
2620,1,11/17/15,18:52:12,-2.017852,-0.787085,0.035353,-0.11454,0.024869,0.232814
2621,1,11/17/15,18:52:12,-1.854992,-1.670967,0.010169,-0.112463,0.056236,0.320155
2622,1,11/17/15,18:52:12,-2.023702,-1.97311,-0.220382,-0.113197,0.092867,0.151229
2623,1,11/17/15,18:52:12,-2.096867,-1.641046,-0.90742,-0.101267,0.111144,-0.155135
2624,1,11/17/15,18:52:12,-2.299538,-1.61362,-1.593867,-0.0888,0.181867,-0.271816
2625,1,11/17/15,18:52:12,-2.32457,-1.752684,-2.177183,-0.078325,0.282957,-0.303728
2626,1,11/17/15,18:52:12,-2.490467,-1.579582,-2.649045,-0.069819,0.377516,-0.411251
2627,1,11/17/15,18:52:12,-2.523027,-1.24255,-3.137247,-0.051069,0.460539,-0.510618
2628,1,11/17/15,18:52:12,-2.489675,-0.638022,-3.267266,-0.018815,0.54177,-0.510372
2629,1,11/17/15,18:52:12,-2.400866,0.279505,-3.152692,0.024907,0.582289,-0.478352
2630,1,11/17/15,18:52:12,-2.531569,0.94088,-2.429728,0.062314,0.587627,-0.239768
2631,1,11/17/15,18:52:12,-1.991751,0.96755,-1.485177,0.085802,0.566748,0.115284
2632,1,11/17/15,18:52:12,-2.031232,1.116026,-0.324539,0.105584,0.479568,0.192403
2633,1,11/17/15,18:52:12,-2.304349,1.250516,1.329315,0.133708,0.376472,0.172405
2634,1,11/17/15,18:52:12,-2.791756,1.262806,2.561696,0.180768,0.296849,0.206867
2635,1,11/17/15,18:52:12,-3.677903,1.179667,2.959056,0.208488,0.249841,0.059948
2636,1,11/17/15,18:52:12,-4.192393,1.245603,2.279711,0.258482,0.205586,-0.016435
2637,1,11/17/15,18:52:12,-2.345786,2.493337,0.877955,0.329962,0.079287,0.01788
2638,1,11/17/15,18:52:12,1.131844,5.76252,0.037967,0.461795,-0.238883,0.205584
2639,1,11/17/15,18:52:12,-0.009688,6.608758,2.128876,0.719312,-0.449823,0.376967
2640,1,11/17/15,18:52:12,1.943252,5.649235,4.425321,1.113422,-0.484096,0.616147
2641,1,11/17/15,18:52:12,2.506718,2.364078,6.264859,1.420294,-0.724821,0.565857
2642,1,11/17/15,18:52:12,4.58677,3.038387,3.866444,1.492672,-1.190136,-0.071458
2643,1,11/17/15,18:52:12,3.430905,4.333434,1.391148,1.473061,-1.538588,-0.57201
2644,1,11/17/15,18:52:12,2.805111,3.912889,4.214172,1.47348,-1.458501,-0.478303
2645,1,11/17/15,18:52:12,3.080105,2.294223,3.782376,1.52221,-1.304101,-0.292649
2646,1,11/17/15,18:52:12,2.893862,1.610932,-0.100829,1.43965,-1.133256,-0.202642
2647,1,11/17/15,18:52:12,2.888416,0.25427,-4.980187,1.298291,-0.921816,0.091089
2648,1,11/17/15,18:52:12,2.793399,-1.742014,-5.974149,1.056146,-0.714171,0.238702
2649,1,11/17/15,18:52:12,2.138936,-2.646084,-6.698955,0.751746,-0.561944,0.005304
2650,1,11/17/15,18:52:12,2.381148,-1.699328,-6.163746,0.45193,-0.410806,-0.167896
2651,1,11/17/15,18:52:12,2.69935,-0.387486,-4.50606,0.273616,-0.323118,-0.077169
2652,1,11/17/15,18:52:12,3.348667,0.071566,-1.870491,0.189301,-0.308436,0.182462
2653,1,11/17/15,18:52:12,3.516902,0.702834,1.602365,0.147892,-0.376075,0.304293
2654,1,11/17/15,18:52:12,3.216568,0.937635,4.3071,0.158984,-0.500648,0.243368
2655,1,11/17/15,18:52:12,2.726875,0.563724,5.47774,0.212136,-0.602895,0.216722
2656,1,11/17/15,18:52:12,2.041504,-0.505768,4.98546,0.229432,-0.686006,0.318581
2657,1,11/17/15,18:52:12,1.604761,-1.307702,3.773185,0.163961,-0.784263,0.441973
2658,1,11/17/15,18:52:12,1.230871,-0.765861,2.261612,0.029263,-0.871362,0.417803
2659,1,11/17/15,18:52:12,0.640836,0.047796,1.240555,-0.174574,-0.931775,0.234477
2660,1,11/17/15,18:52:12,0.339362,0.15898,0.59798,-0.398936,-0.954388,0.173096
2661,1,11/17/15,18:52:12,0.207457,-0.445914,-0.15377,-0.588311,-0.959421,0.152112
2662,1,11/17/15,18:52:12,0.170857,-1.231752,-0.655622,-0.691021,-0.975997,0.142176
2663,1,11/17/15,18:52:12,0.063507,-1.281543,-0.751575,-0.731986,-1.004257,0.054289
2664,1,11/17/15,18:52:12,-0.009963,-1.233209,-0.586032,-0.723741,-1.035733,0.015352
2665,1,11/17/15,18:52:12,0.001027,-1.318885,-0.144944,-0.656402,-1.028911,0.067724
2666,1,11/17/15,18:52:12,-0.18612,-1.118939,0.430564,-0.559518,-1.011923,0.119843
2667,1,11/17/15,18:52:12,-0.081272,-0.910014,1.06795,-0.451932,-0.98223,0.17896
2668,1,11/17/15,18:52:12,-0.214893,-0.5437,1.41818,-0.374816,-0.94531,0.235516
2669,1,11/17/15,18:52:12,-0.299134,-0.211752,1.308971,-0.336326,-0.905395,0.240814
2670,1,11/17/15,18:52:12,-0.35733,-0.489611,1.098497,-0.305313,-0.833694,0.301127
2671,1,11/17/15,18:52:12,-0.541684,-0.376415,0.642702,-0.27712,-0.770321,0.288761
2672,1,11/17/15,18:52:12,-0.585164,-0.497881,0.15058,-0.27796,-0.70289,0.266676
2673,1,11/17/15,18:52:12,-0.62532,-0.670397,-0.368455,-0.281696,-0.637518,0.272587
2674,1,11/17/15,18:52:12,-0.816843,-0.934222,-0.539633,-0.285154,-0.569937,0.247001
2675,1,11/17/15,18:52:12,-0.918935,-1.131469,-0.607221,-0.260662,-0.501977,0.237398
2676,1,11/17/15,18:52:12,-1.053006,-1.204019,-0.439088,-0.224754,-0.433416,0.229609
2677,1,11/17/15,18:52:12,-1.195948,-1.240504,-0.144612,-0.178578,-0.378749,0.230181
2678,1,11/17/15,18:52:12,-1.179392,-1.435389,0.026572,-0.109039,-0.321929,0.292951
2679,1,11/17/15,18:52:12,-1.305091,-1.527503,0.134672,-0.0365,-0.279551,0.336041
2680,1,11/17/15,18:52:12,-1.377864,-1.547773,0.236555,0.027188,-0.247223,0.365524
2681,1,11/17/15,18:52:12,-1.550494,-1.527449,0.265322,0.075317,-0.230568,0.364664
2682,1,11/17/15,18:52:12,-1.851585,-1.284317,0.174471,0.118686,-0.222002,0.374206
2683,1,11/17/15,18:52:12,-1.773594,-1.459222,0.225691,0.14163,-0.230574,0.359154
2684,1,11/17/15,18:52:12,-1.918044,-1.751119,0.055113,0.164333,-0.220456,0.31817
2685,1,11/17/15,18:52:12,-2.000868,-1.951551,0.043931,0.183758,-0.241438,0.177454
2686,1,11/17/15,18:52:12,-2.166297,-2.177967,0.150013,0.209439,-0.250917,0.079718
2687,1,11/17/15,18:52:12,-2.401972,-2.260979,0.476916,0.229994,-0.279881,-0.036713
2688,1,11/17/15,18:52:12,-2.442732,-2.366514,0.962628,0.243366,-0.31354,-0.167275
2689,1,11/17/15,18:52:12,-2.374413,-2.459926,1.552837,0.26638,-0.32857,-0.276515
2690,1,11/17/15,18:52:12,-2.320631,-2.396432,2.099251,0.273209,-0.3463,-0.408827
2691,1,11/17/15,18:52:13,-2.088892,-2.135515,2.461241,0.26676,-0.353072,-0.495728
2692,1,11/17/15,18:52:13,-1.649892,-1.32604,2.36664,0.23502,-0.338462,-0.54046
2693,1,11/17/15,18:52:13,-1.503384,-0.496078,1.631608,0.175913,-0.29263,-0.511449
2694,1,11/17/15,18:52:13,-1.53769,0.176923,0.618677,0.105263,-0.242335,-0.395093
2695,1,11/17/15,18:52:13,-1.817893,0.441758,-0.269633,0.032125,-0.197814,-0.286782
2696,1,11/17/15,18:52:13,-2.402343,0.930813,-0.499871,-0.067803,-0.160036,-0.281459
2697,1,11/17/15,18:52:13,-3.095582,1.726169,-0.314244,-0.214085,-0.156121,-0.355021
2698,1,11/17/15,18:52:13,-3.53178,2.116008,-0.12679,-0.355219,-0.162235,-0.314696
2699,1,11/17/15,18:52:13,-3.324534,2.620289,0.051518,-0.447218,-0.164628,-0.223429
2700,1,11/17/15,18:52:13,0.640398,5.180422,-0.032259,-0.499482,-0.097977,-0.145711
2701,1,11/17/15,18:52:13,-0.939098,7.331341,-1.251061,-0.631058,0.122503,-0.158299
2702,1,11/17/15,18:52:13,0.475403,7.239532,-3.921417,-0.920501,0.351099,-0.146239
2703,1,11/17/15,18:52:13,0.402366,5.178527,-3.808637,-1.197426,0.58819,0.08032
2704,1,11/17/15,18:52:13,2.519298,5.711505,-4.047681,-1.40357,0.776909,-0.037477
2705,1,11/17/15,18:52:13,3.474735,5.391488,-2.586596,-1.529277,1.07436,-0.038398
2706,1,11/17/15,18:52:13,2.43356,4.931255,-2.309107,-1.516605,1.236125,-0.089169
2707,1,11/17/15,18:52:13,2.661402,4.686976,-3.869612,-1.526122,1.227727,-0.108234
2708,1,11/17/15,18:52:13,3.152393,1.965848,-2.12452,-1.570739,1.124929,0.159424
2709,1,11/17/15,18:52:13,4.179677,0.346916,1.23173,-1.508868,0.911067,0.21087
2710,1,11/17/15,18:52:13,4.121232,-1.196538,5.052784,-1.329505,0.649325,-0.025659
2711,1,11/17/15,18:52:13,4.019592,-1.818724,7.651667,-0.999811,0.395058,-0.282768
2712,1,11/17/15,18:52:13,3.474343,-1.601321,7.271574,-0.601356,0.169415,-0.493298
2713,1,11/17/15,18:52:13,2.748353,-1.828676,5.767275,-0.257395,0.0738,-0.280705
2714,1,11/17/15,18:52:13,3.340603,-1.750259,3.285872,-0.024462,0.079495,0.134312
2715,1,11/17/15,18:52:13,3.217673,-1.603877,0.308685,0.105938,0.144316,0.360408
2716,1,11/17/15,18:52:13,2.336143,-0.919746,-3.005994,0.150143,0.237467,0.351856
2717,1,11/17/15,18:52:13,1.370956,0.064496,-5.555197,0.12508,0.326786,0.167299
2718,1,11/17/15,18:52:13,0.463865,0.131373,-6.130373,0.083589,0.473852,0.035238
2719,1,11/17/15,18:52:13,0.165766,-0.622038,-5.143874,0.101402,0.609991,0.024677
2720,1,11/17/15,18:52:13,0.28469,-1.056204,-3.404397,0.226203,0.7478,0.022194
2721,1,11/17/15,18:52:13,0.216235,-0.181157,-1.687822,0.361288,0.816389,-0.062507
2722,1,11/17/15,18:52:13,0.335828,0.021374,-0.404098,0.493489,0.863401,-0.138843
2723,1,11/17/15,18:52:13,0.082156,0.06667,0.137857,0.617857,0.911586,-0.170148
2724,1,11/17/15,18:52:13,0.207219,-0.591404,0.093188,0.678058,0.92802,-0.202044
2725,1,11/17/15,18:52:13,0.405218,-1.364807,0.000116,0.697664,0.964935,-0.131634
2726,1,11/17/15,18:52:13,0.285748,-1.380294,-0.151025,0.640831,0.945257,-0.209637
2727,1,11/17/15,18:52:13,0.345296,-1.573486,-0.397654,0.576332,0.946152,-0.222257
2728,1,11/17/15,18:52:13,0.365639,-1.320431,-0.36917,0.513869,0.944729,-0.238273
2729,1,11/17/15,18:52:13,0.245004,-1.032096,-0.289916,0.464863,0.956702,-0.15219
2730,1,11/17/15,18:52:13,0.322647,-0.996971,-0.162254,0.414387,0.952281,-0.04025
2731,1,11/17/15,18:52:13,0.247502,-1.058419,-0.206894,0.372813,0.92364,0.024029
2732,1,11/17/15,18:52:13,0.092712,-1.015221,-0.0518,0.347255,0.872272,0.019833
2733,1,11/17/15,18:52:13,0.153926,-1.189969,-0.09495,0.328641,0.816097,0.059832
2734,1,11/17/15,18:52:13,-0.055612,-1.149656,0.045412,0.294324,0.749623,0.033117
2735,1,11/17/15,18:52:13,-0.191467,-0.994822,0.188857,0.252207,0.665338,-0.020708
2736,1,11/17/15,18:52:13,-0.291968,-0.88187,0.504485,0.189399,0.569709,-0.080303
2737,1,11/17/15,18:52:13,-0.545953,-0.949769,0.892721,0.126288,0.479945,-0.144749
2738,1,11/17/15,18:52:13,-0.627751,-1.149264,1.004599,0.074647,0.37665,-0.143163
2739,1,11/17/15,18:52:13,-0.756217,-1.151258,1.019802,0.02429,0.28176,-0.114394
2740,1,11/17/15,18:52:13,-1.011642,-1.045192,0.874714,-0.033868,0.185403,-0.117483
2741,1,11/17/15,18:52:13,-1.198302,-0.975159,0.756523,-0.084142,0.106312,-0.054283
2742,1,11/17/15,18:52:13,-1.333539,-0.930698,0.601639,-0.13095,0.041379,0.007325
2743,1,11/17/15,18:52:13,-1.584724,-0.742683,0.472922,-0.172453,-0.0098,0.048434
2744,1,11/17/15,18:52:13,-1.825281,-0.647909,0.348778,-0.203846,-0.031324,0.134151
2745,1,11/17/15,18:52:13,-1.82363,-0.746179,0.246846,-0.229145,-0.024209,0.249485
2746,1,11/17/15,18:52:13,-1.873173,-0.916246,0.106943,-0.259328,-0.019743,0.255398
2747,1,11/17/15,18:52:13,-2.02419,-1.223647,0.10851,-0.291154,-0.006325,0.172595
2748,1,11/17/15,18:52:13,-2.173075,-1.799538,0.047997,-0.308762,0.037468,0.05461
2749,1,11/17/15,18:52:13,-2.42178,-2.228549,-0.036604,-0.315158,0.106481,-0.133009
2750,1,11/17/15,18:52:13,-2.560533,-2.249796,-0.544175,-0.307315,0.179657,-0.359031
2751,1,11/17/15,18:52:13,-2.558282,-2.073838,-1.374862,-0.278007,0.286385,-0.502239
2752,1,11/17/15,18:52:13,-2.600504,-1.893982,-2.365052,-0.233163,0.405949,-0.585018
2753,1,11/17/15,18:52:13,-2.520821,-1.542206,-3.153124,-0.166611,0.497958,-0.611968
2754,1,11/17/15,18:52:13,-1.945066,-0.753544,-3.510364,-0.07284,0.514133,-0.522292
2755,1,11/17/15,18:52:13,-1.299618,-0.051973,-2.912441,0.026033,0.463748,-0.326364
2756,1,11/17/15,18:52:13,-1.147669,0.268516,-1.809778,0.114789,0.403273,-0.080392
2757,1,11/17/15,18:52:13,-0.701351,0.259947,-0.368816,0.182464,0.286971,0.119915
2758,1,11/17/15,18:52:13,-1.378992,0.470225,1.613149,0.236558,0.137219,0.114455
2759,1,11/17/15,18:52:13,-2.74235,0.696954,3.32789,0.267784,0.013207,-0.053188
2760,1,11/17/15,18:52:13,-3.65911,1.879003,3.74502,0.278194,-0.03096,-0.194253
2761,1,11/17/15,18:52:13,-2.008172,3.604327,2.74361,0.345309,-0.038862,-0.091405
2762,1,11/17/15,18:52:13,1.13231,6.041354,1.006981,0.507677,-0.196511,0.137887
2763,1,11/17/15,18:52:13,1.048592,7.206516,2.366385,0.780263,-0.367744,0.314568
2764,1,11/17/15,18:52:13,2.595978,6.999322,3.544415,1.199944,-0.422579,0.320455
2765,1,11/17/15,18:52:13,2.807256,5.108281,5.168581,1.62071,-0.568607,0.230575
2766,1,11/17/15,18:52:13,3.453523,4.397269,2.244341,1.848213,-0.941684,-0.188051
2767,1,11/17/15,18:52:13,2.491719,3.371165,-0.253306,1.780498,-1.075832,-0.232079
2768,1,11/17/15,18:52:13,2.805661,3.522893,-0.852864,1.632798,-0.986061,-0.419525
2769,1,11/17/15,18:52:13,3.136251,3.359059,-1.112772,1.485835,-0.733732,-0.501664
2770,1,11/17/15,18:52:13,3.856069,2.763009,-3.426516,1.29709,-0.39034,-0.460898
2771,1,11/17/15,18:52:13,4.152074,1.546984,-5.523486,1.025471,-0.041061,-0.311189
